,0,1,2,3,4
4518,4,302.8,1577,1577,5
4519,1,34.64,908,908,0
4520,4,1093.86,1345,577,4
4521,1,117.8,1123,1123,0
4522,4,1425.56,1515,1515,0
4523,6,7157.7,887,577,2
4524,2,717.6,1315,1315,0
4525,2,113.52,527,577,4
4526,6,306760.0,386,386,12
4527,5,1761.9,887,577,0
4528,4,578.08,1042,577,1
4529,3,369.85,817,577,4
4530,1,416.91,13,13,0
4531,3,50000.0,562,562,4
4532,7,5362.5,885,577,3
4533,5,249400.0,476,476,21
4534,4,14485.55,671,671,0
4535,4,197400.0,827,577,1
4536,2,4.56,1460,1460,0
4537,2,185.82,1099,1099,1
4538,4,19.26,441,577,2
4539,5,3928.0,1557,1557,2
4540,13,1863010.0,284,273,16
4541,2,170.28,527,577,2
4542,2,265.3,440,440,0
4543,6,178667.82,1162,577,2
4544,1,176.41,706,706,0
4545,5,2111.05,1123,1123,9
4546,2,17.56,1198,577,2
4547,14,242000.0,922,962,21
4548,3,334.62,1108,577,1
4549,10,38831.5,887,577,2
4550,4,38433.0,506,506,1
4551,5,90000.0,51,51,13
4552,5,124800.0,1224,1224,10
4553,3,978.6,1169,1169,0
4554,6,40500.0,768,577,3
4555,5,19.26,1125,577,1
4556,3,231.46,466,466,1
4557,3,160.23,409,409,0
4558,8,122008.0,1040,1224,32
4559,3,5095.2,1042,577,1
4560,3,12195.5,887,577,0
4561,3,780,1062,1062,3
4562,3,62130.4,887,577,0
4563,2,47.52,687,577,0
4564,3,334.62,1031,577,0
4565,3,334.62,789,577,1
4566,1,287.98,1507,1507,0
4567,3,7000.0,1025,1025,1
4568,2,2876.19,976,577,1
4569,3,969.99,1549,1549,1
4570,3,3373.0,1381,1381,1
4571,3,13029.0,120,577,0
4572,3,334.62,143,577,1
4573,1,39.59,703,703,0
4574,1,3.6,666,666,0
4575,1,59.5,1123,1123,0
4576,2,31.71,1019,1019,0
4577,5,20076.58,476,476,3
4578,4,14160.0,208,1347,7
4579,2,190.74,247,247,0
4580,2,1459.64,887,577,0
4581,2,38700.45,887,577,0
4582,6,334.62,527,577,7
4583,7,21800.0,1352,1352,5
4584,16,97022.73,297,115,5
4585,6,430359.0,827,827,3
4586,3,4950.0,939,273,1
4587,3,334.62,1097,577,0
4588,4,3280.0,51,51,0
4589,5,16219.5,1549,1549,2
4590,5,268320.0,766,204,3
4591,3,1696.7,1515,1515,3
4592,3,669.24,1052,577,2
4593,2,6843.36,1371,577,0
4594,2,67.89,887,577,0
4595,14,286000.0,386,386,209
4596,4,392.99,1090,577,9
4597,2,4289.85,1095,1095,0
4598,4,478.33,1544,1544,1
4599,8,9362.37,603,871,5
4600,1,38.18,1417,1417,0
4601,16,48600.0,1253,109,18
4602,5,37.08,791,791,19
4603,2,21.81,1356,577,4
4604,11,274808.0,1040,1224,47
4605,4,66546.54,819,819,3
4606,1,211.25,948,948,0
4607,3,197.6,876,876,0
4608,9,150000.0,888,888,27
4609,2,2997.38,1348,577,0
4610,20,136800.0,891,925,518
4611,3,32.4,149,149,1
4612,7,64954.47,1571,577,0
4613,3,161.08,992,577,3
4614,13,4242.31,1417,1123,17
4615,3,3777.64,1347,1347,0
4616,6,0,1249,1249,4
4617,27,115891.75,208,1347,6
4618,3,3760.0,247,247,2
4619,3,6280.0,671,671,3
4620,5,64964.3,1224,1224,1
4621,1,123.67,496,496,0
4622,3,5057.5,871,871,0
4623,3,422.5,523,523,0
4624,11,36350.0,1259,1259,61
4625,9,216246.8,208,683,210
4626,14,354550.0,39,925,150
4627,5,93980.0,304,304,2
4628,10,95400.0,966,930,35
4629,1,26.08,508,508,0
4630,4,39500.34,208,1347,7
4631,4,25.68,697,577,0
4632,1,209.94,299,299,0
4633,13,17200.0,544,544,8
4634,8,50175.0,533,533,1
4635,3,8649.0,1124,1124,0
4636,3,334.62,1400,577,3
4637,3,27235.76,887,577,1
4638,2,37566.5,887,577,3
4639,3,2735.5,1315,1315,1
4640,7,15910.8,887,577,2
4641,2,4639.0,887,577,0
4642,5,15944.91,304,304,1
4643,9,60000.0,887,577,14
4644,3,84.66,507,507,1
4645,7,60000.0,813,779,17
4646,10,950030.9,120,577,20
4647,7,171000.0,476,476,11
4648,3,242.21,1579,1579,0
4649,5,596.93,552,552,4
4650,2,48.13,388,388,1
4651,4,452.3,120,577,1
4652,1,97.5,1530,1530,0
4653,9,703988.13,938,544,14
4654,3,9453.3,887,577,0
4655,3,255.64,1585,1585,1
4656,47,233400.0,938,938,248
4657,3,354.81,422,577,1
4658,2,67.34,1316,577,0
4659,9,152725.0,120,577,11
4660,4,61379.0,1211,577,3
4661,2,2470.99,573,577,2
4662,4,858.57,936,936,0
4663,5,723.48,8,8,17
4664,4,520.86,1042,577,3
4665,3,2986.88,1347,1347,2
4666,6,8156.81,671,671,2
4667,4,334.62,541,577,9
4668,21,955400.0,966,847,33
4669,1,118.27,1001,1001,0
4670,1,216.29,708,708,0
4671,3,15000.0,235,273,3
4672,5,161.22,466,466,7
4673,2,329.62,574,577,2
4674,9,925874.9,680,680,6
4675,3,40491.0,887,577,0
4676,2,1873.89,541,577,8
4677,8,2292.0,1042,577,14
4678,9,397320.0,768,768,12
4679,5,669.24,527,577,14
4680,1,59.03,852,852,0
4681,6,140800.0,938,938,14
4682,3,387.87,1515,1515,0
4683,8,18388.86,1063,1063,33
4684,5,279210.0,1396,577,4
4685,34,147046.4,971,971,15
4686,3,92.89,723,723,0
4687,8,339469.61,1347,1347,12
4688,4,65000.0,813,779,13
4689,3,24254.0,887,577,1
4690,4,10458.91,120,577,1
4691,2,7257.0,887,577,1
4692,2,158.36,268,268,0
4693,4,12364.95,247,247,0
4694,3,82.65,88,88,0
4695,3,176.95,1057,1057,3
4696,3,468.79,479,479,0
4697,9,442621.03,899,273,13
4698,4,4873.4,208,1347,0
4699,6,4200.0,134,134,11
4700,3,3627.04,1347,1347,0
4701,5,60138.6,887,577,1
4702,2,18722.5,887,577,1
4703,3,257.55,1000,1000,0
4704,12,436550.0,457,457,16
4705,6,27740.0,827,577,1
4706,5,334.62,996,577,0
4707,3,533,1332,1332,0
4708,3,40958.23,476,476,1
4709,1,126.08,316,316,0
4710,3,7.59,293,293,1
4711,4,2122.0,1046,577,1
4712,5,2646.25,335,577,4
4713,3,9678.84,887,577,1
4714,3,24310.0,1313,1313,0
4715,3,619.83,767,577,0
4716,3,4911.33,1259,1259,0
4717,2,4752.06,1515,1515,0
4718,4,40817.28,1224,1224,2
4719,3,2156.45,281,577,3
4720,15,300000.0,899,198,25
4721,2,19272.6,887,577,0
4722,3,6510.75,887,577,0
4723,3,2142.5,348,348,2
4724,1,106.97,1325,1325,0
4725,3,10933.06,887,577,4
4726,4,669.24,527,577,6
4727,13,13144.0,1278,533,37
4728,1,12289.28,1224,1224,0
4729,21,31219.19,247,247,164
4730,3,920.4,247,247,0
4731,1,4.56,498,498,0
4732,2,53.82,527,577,0
4733,12,46698.5,208,1347,10
4734,14,136279.84,1347,1347,14
4735,7,12189.4,1347,1347,7
4736,8,142304.0,1217,1217,23
4737,2,1085.5,1315,1315,0
4738,3,1195.0,440,533,0
4739,5,688.05,1373,1373,4
4740,2,29.79,612,577,1
4741,1,64.18,699,699,0
4742,3,93.61,40,577,1
4743,5,38243.76,1549,1549,2
4744,2,66.01,1555,577,2
4745,2,1231.43,887,577,1
4746,3,57.93,1446,1446,4
4747,3,15000.0,1333,1333,1
4748,2,209.7,785,785,0
4749,4,6021.0,1123,1123,1
4750,5,148750.0,833,1428,4
4751,6,54641.06,307,1347,5
4752,5,70800.0,1224,1224,1
4753,2,16.14,1151,577,0
4754,6,329.62,990,577,1
4755,2,754.5,508,508,0
4756,4,7910.0,120,577,1
4757,9,268756.57,827,827,11
4758,5,128150.0,1533,577,0
4759,15,104872.0,828,338,29
4760,3,1179.0,592,592,0
4761,3,7083.84,208,1347,3
4762,2,43.08,255,255,1
4763,4,663.45,1130,1130,3
4764,5,44.94,403,577,1
4765,5,2150.0,1329,577,1
4766,5,26600.0,1396,577,8
4767,8,178229.93,1224,1224,6
4768,10,8015.0,477,910,7
4769,3,274.9,1042,577,0
4770,2,288.9,74,74,2
4771,5,153300.0,603,577,6
4772,2,828,1315,1315,0
4773,2,29552.0,813,1493,0
4774,4,50000.0,476,476,1
4775,2,3554.04,1515,1515,1
4776,4,603.5,409,409,1
4777,1,20.74,1264,1264,0
4778,2,3093.94,701,577,0
4779,15,129285.67,465,1025,10
4780,1,102.93,814,814,0
4781,4,5000.0,1082,577,0
4782,4,56817.22,1040,1224,1
4783,3,8795.0,961,961,1
4784,4,3973.0,120,577,1
4785,2,648,1315,1315,0
4786,4,204.74,174,174,1
4787,1,2228.28,1224,1224,0
4788,19,653558.79,1571,577,17
4789,2,10240.5,887,577,0
4790,5,2099.75,204,204,2
4791,3,5031.69,1042,577,4
4792,4,55.86,121,577,3
4793,3,426.85,1073,1073,0
4794,6,2874.58,311,311,5
4795,2,1613.98,552,552,3
4796,3,53.2,1585,1585,3
4797,5,10458.91,120,577,1
4798,5,85680.0,1153,984,7
4799,11,115000.0,141,1123,7
4800,2,39.59,34,34,0
4801,1,42.73,476,476,0
4802,1,1214.87,1052,1052,0
4803,2,599.24,1315,1315,0
4804,1,67.05,266,266,0
4805,1,2106.1,1056,1056,0
4806,1,41.94,620,620,0
4807,12,65894.04,476,476,7
4808,7,200280.0,1563,1563,7
4809,9,126400.0,386,386,110
4810,3,334.62,375,577,5
4811,2,158.7,120,577,0
4812,3,397.08,1348,577,1
4813,2,62750.77,887,577,0
4814,3,10000.0,562,562,1
4815,3,136634.89,1472,1472,0
4816,12,319700.0,284,273,3
4817,4,227.36,1184,577,3
4818,4,147.35,1302,577,1
4819,2,49.76,560,560,0
4820,3,296.8,1397,577,3
4821,4,2292.0,687,577,0
4822,3,13825.0,768,768,1
4823,17,1926629.5,576,576,11
4824,5,933.44,661,577,2
4825,6,6400.0,1148,1148,5
4826,6,5500.0,1025,1025,2
4827,2,1734.8,1321,577,0
4828,4,2793.54,778,577,3
4829,3,61.82,861,861,0
4830,2,24.84,662,577,1
4831,2,812.01,1038,577,6
4832,3,190.9,1211,577,1
4833,3,9444.65,888,888,0
4834,1,55.12,1172,1172,0
4835,2,2159.2,120,577,0
4836,4,9000.0,273,273,0
4837,5,25200.0,306,306,10
4838,2,602.33,483,483,0
4839,3,1188.47,1422,1422,1
4840,25,342750.0,1139,506,39
4841,1,257.76,730,730,0
4842,4,11443.1,887,577,0
4843,1,181.36,473,473,0
4844,5,167368.0,120,577,1
4845,9,7500.0,1454,1454,53
4846,3,334.62,1017,577,3
4847,3,4780.08,471,577,0
4848,3,86.56,1240,1240,0
4849,2,34.81,489,577,7
4850,2,3561.5,887,577,0
4851,18,1888573.0,603,591,20
4852,1,373.48,771,771,0
4853,1,271.3,110,110,0
4854,3,352.8,348,348,0
4855,5,258.6,883,577,0
4856,2,1141.2,1319,577,0
4857,10,12500.0,1571,1571,5
4858,6,94397.61,476,476,5
4859,3,334.62,182,577,0
4860,15,142115.0,1456,1442,6
4861,3,44.48,1465,1465,0
4862,5,774.71,1558,577,0
4863,7,23630.0,888,888,75
4864,4,1654.52,791,791,1
4865,4,19309.32,553,553,6
4866,2,567.64,1123,1123,3
4867,3,370.75,726,726,1
4868,1,237.81,1180,1180,0
4869,5,13797.24,1549,1549,6
4870,1,14.8,508,508,0
4871,2,896,1081,1081,0
4872,7,802.55,782,782,1
4873,2,49.96,336,577,1
4874,4,41731.0,68,68,10
4875,1,284.02,160,160,6
4876,6,223.9,1571,577,3
4877,4,1508.6,600,577,1
4878,3,32.1,120,577,5
4879,1,59.65,1135,1135,0
4880,3,12934.9,1042,577,4
4881,4,45064.0,208,533,1
4882,8,16991.02,1364,1364,35
4883,8,234600.0,244,244,12
4884,2,282.06,557,557,3
4885,9,156000.0,386,386,21
4886,2,8096.08,1176,577,6
4887,2,22.65,709,709,0
4888,11,105000.0,1217,1217,9
4889,22,577524.0,828,896,28
4890,4,5446.75,887,577,2
4891,3,125.82,599,599,0
4892,1,47.1,1389,1389,0
4893,7,5795.65,1379,1379,4
4894,2,3287.05,562,577,1
4895,4,3486.69,120,577,1
4896,6,306504.39,1155,1155,5
4897,14,103250.0,1110,1110,514
4898,8,53000.0,304,304,6
4899,2,3161.85,710,577,1
4900,5,201471.25,291,273,8
4901,2,744,814,577,0
4902,3,9720.0,120,577,0
4903,5,10611.5,900,577,2
4904,2,21842.28,887,577,0
4905,5,59812.5,544,544,0
4906,16,213484.0,1472,1472,13
4907,6,5329.35,1536,577,5
4908,4,20580.0,324,273,8
4909,4,2193.1,654,577,8
4910,4,13.57,1460,1460,0
4911,2,10090.5,1124,1124,0
4912,3,21000.0,827,827,1
4913,5,1087.84,198,577,0
4914,6,228054.88,646,577,8
4915,2,31.1,1373,1373,0
4916,2,2493.04,1554,577,5
4917,2,19734.0,1124,1124,0
4918,4,47075.4,120,577,1
4919,10,155370.0,813,779,520
4920,11,153900.0,178,178,17
4921,3,669.24,1361,577,0
4922,3,45.73,1585,1585,0
4923,2,70412.4,887,577,3
4924,2,4556.0,687,577,0
4925,4,1600.0,273,273,3
4926,2,44,887,577,0
4927,3,1038.12,449,449,1
4928,6,10020.0,1074,1074,6
4929,9,48000.0,1259,1259,1
4930,2,3093.94,1362,577,0
4931,10,104760.0,1040,1224,11
4932,3,32.1,1168,577,2
4933,1,351.38,125,125,0
4934,3,334.62,1126,577,1
4935,4,27000.0,203,577,1
4936,3,450,598,598,1
4937,3,17075.68,1224,1224,1
4938,4,5519.11,1123,1123,4
4939,3,233.2,900,900,0
4940,4,1480.0,1549,1549,2
4941,4,164022.0,827,577,5
4942,22,12579.17,49,1123,29
4943,4,13200.0,1040,1224,8
4944,4,334.62,527,577,11
4945,3,174.11,400,400,0
4946,1,132.85,1470,1470,0
4947,2,364.5,887,577,1
4948,1,123.18,836,836,0
4949,3,346.19,1048,577,4
4950,10,137859.3,544,544,12
4951,2,28.35,887,577,0
4952,5,3061.71,1042,577,1
4953,1,66.15,1130,1130,0
4954,3,649.76,274,274,0
4955,3,78.52,96,96,0
4956,1,296.4,27,27,0
4957,4,3728.2,274,577,1
4958,5,33687.44,533,533,6
4959,11,13600.0,646,1082,9
4960,1,40.94,1130,1130,0
4961,1,121.89,525,525,0
4962,2,807.26,812,577,1
4963,1,21.31,448,448,0
4964,3,154.75,816,816,0
4965,4,600.24,1397,577,1
4966,3,397.08,117,577,1
4967,1,18.58,1062,1062,0
4968,1,33.19,1084,1084,0
4969,10,304624.12,765,577,7
4970,1,163.82,501,501,0
4971,3,14990.0,142,142,0
4972,4,3000.0,224,577,1
4973,5,7220.09,1571,1571,12
4974,1,354.1,612,612,0
4975,3,931.93,280,577,9
4976,3,457.11,201,201,1
4977,6,11840.0,813,577,5
4978,5,47464.82,150,577,4
4979,3,334.62,1386,577,6
4980,7,173698.56,1347,1347,13
4981,5,1473838.12,1082,1082,7
4982,10,104733.0,1309,910,129
4983,2,3783.0,887,577,0
4984,4,35150.0,1352,1352,3
4985,1,101.49,349,349,0
4986,3,21950.0,273,273,1
4987,1,37.34,339,339,0
4988,14,6000.0,767,125,15
4989,16,133280.0,829,829,24
4990,4,123148.0,373,381,1
4991,7,4000.0,871,577,2
4992,3,334.62,131,577,0
4993,4,7.98,1334,577,7
4994,4,21200.0,1082,577,3
4995,2,66373.58,1082,1082,0
4996,3,3767.74,636,636,0
4997,1,59.19,368,368,0
4998,8,12000.0,1471,1471,6
4999,3,35377.33,887,577,4
5000,3,334.62,905,577,1
5001,2,135.78,887,577,1
5002,3,289.82,838,838,0
5003,1,3252.84,120,120,0
5004,3,2925.0,544,544,0
5005,2,417.5,1211,577,2
5006,4,9850.0,830,830,1
5007,2,25000.0,1372,1372,0
5008,16,594000.0,1404,1404,64
5009,1,38.89,928,928,0
5010,1,40.18,1569,1569,0
5011,3,32157.3,887,577,0
5012,4,56300.0,442,557,2
5013,3,95.05,370,577,8
5014,3,175.13,415,415,0
5015,8,117100.0,1217,1217,13
5016,4,7860.0,813,577,4
5017,1,6.63,1128,1128,0
5018,2,36.35,167,577,0
5019,2,90321.96,887,577,1
5020,2,2972.08,0,577,2
5021,4,68996.95,1155,577,0
5022,3,334.62,1086,577,2
5023,4,39.9,1512,577,1
5024,4,11305.16,208,1347,5
5025,12,765000.0,235,273,21
5026,3,2229.0,247,247,1
5027,7,79800.0,1568,1568,6
5028,2,3287.05,887,577,0
5029,7,298143.0,1472,1472,8
5030,5,12.84,941,577,4
5031,1,23.81,202,202,0
5032,2,59007.55,887,577,0
5033,1,247,469,469,0
5034,2,1091.21,1497,1497,0
5035,7,146850.0,1533,1123,168
5036,6,2460.84,778,577,3
5037,4,12696.0,1095,817,1
5038,12,17549.76,971,971,21
5039,7,5118.24,307,1347,5
5040,3,18336.0,887,577,1
5041,8,286232.04,827,577,4
5042,1,62.07,337,337,0
5043,4,215.33,537,577,5
5044,2,57.88,687,577,0
5045,4,80000.0,1110,1110,1
5046,2,1335.72,961,961,0
5047,3,334.62,1261,577,0
5048,3,334.62,1154,577,2
5049,3,174.43,320,320,0
5050,4,2600.0,1123,1123,5
5051,3,47.3,507,507,0
5052,3,249.29,1424,1424,0
5053,6,300000.0,235,577,1
5054,1,418,25,25,0
5055,5,115500.0,306,306,11
5056,5,664.24,736,577,4
5057,7,28918.78,1123,1123,6
5058,3,3954.72,1571,577,0
5059,4,1209.0,1038,577,7
5060,7,49636.7,247,247,3
5061,3,2293.0,1440,961,0
5062,4,126720.0,386,386,11
5063,7,3767.02,1472,1472,4
5064,4,13860.0,120,577,6
5065,2,68.51,400,400,0
5066,1,13.5,992,992,0
5067,9,1103.65,419,577,8
5068,2,25.63,986,577,0
5069,5,2358.0,887,577,5
5070,3,4642.35,1123,1123,3
5071,3,148.09,83,83,0
5072,1,122.38,877,877,0
5073,3,7523.2,407,577,0
5074,2,76451.4,887,577,2
5075,3,1338.48,417,577,0
5076,2,25.5,641,577,7
5077,6,126000.0,8,8,9
5078,5,250000.0,1224,1224,23
5079,3,30866.5,1224,1224,3
5080,5,191172.0,768,768,9
5081,13,47766.0,243,243,2
5082,9,2447.76,544,544,6
5083,2,55.97,887,577,1
5084,3,300.69,876,876,2
5085,2,164.89,1549,1549,0
5086,7,57547.44,208,1347,14
5087,4,94500.0,141,1123,4
5088,9,11583.0,1124,1124,3
5089,10,38400.0,304,304,4
5090,9,273240.0,887,577,30
5091,4,193898.16,1396,577,2
5092,3,12764.85,562,562,0
5093,7,4242.31,937,1123,12
5094,9,334.62,527,577,17
5095,2,3769.88,1120,577,0
5096,4,34237.5,208,1347,8
5097,6,290080.0,938,938,8
5098,3,12000.0,1220,1220,2
5099,3,93600.0,39,39,3
5100,3,12500.0,1124,1124,1
5101,1,47.81,1186,1186,0
5102,4,669.24,1260,577,13
5103,12,450000.0,1396,577,82
5104,8,36500.0,1454,1454,4
5105,1,324.24,995,995,0
5106,3,64735.0,1224,1224,2
5107,5,3170.44,355,577,0
5108,1,23.23,171,171,0
5109,4,13751.71,565,577,2
5110,5,48847.96,1396,577,8
5111,4,13611.21,1472,1472,6
5112,4,11460.0,887,577,1
5113,2,201.3,1549,1549,0
5114,2,5552.8,887,577,1
5115,3,19651.0,1155,577,3
5116,1,49.76,281,281,0
5117,6,31009.86,247,1123,1
5118,5,187000.0,827,827,9
5119,3,26353.2,687,577,3
5120,3,4658.0,957,957,4
5121,1,72,231,231,0
5122,1,51.97,157,157,4
5123,3,404.51,447,447,1
5124,2,3833.58,1504,577,1
5125,1,375.83,228,228,0
5126,2,80.9,712,712,0
5127,2,5304.05,1347,1347,1
5128,4,55.23,1585,1585,1
5129,3,48561.37,722,577,0
5130,3,28500.0,1570,1570,1
5131,6,20706.97,1472,1472,4
5132,3,376.14,887,577,0
5133,2,22920.0,544,544,0
5134,3,1310.83,936,936,0
5135,2,12.61,1578,577,0
5136,5,3022.03,1472,1472,2
5137,2,8702.39,1124,1124,0
5138,3,87206.0,887,577,1
5139,6,360000.0,827,827,2
5140,4,7440.0,285,134,0
5141,4,63.17,450,577,1
5142,7,298.77,1326,955,8
5143,3,1116.48,148,533,1
5144,1,369.92,469,469,0
5145,3,28026.9,887,577,2
5146,8,116326.9,354,134,11
5147,4,21696.0,1571,577,9
5148,3,669.24,932,577,1
5149,2,80463.08,887,577,0
5150,4,71000.0,1109,1485,6
5151,3,2695.56,1347,1347,1
5152,1,118.88,1417,1417,0
5153,7,164000.0,284,273,20
5154,2,164.4,1534,577,1
5155,3,669.24,236,577,8
5156,3,27493.4,887,577,1
5157,3,203.76,247,247,0
5158,6,68930.16,150,577,2
5159,4,89640.0,166,577,5
5160,1,348.2,168,168,0
5161,4,1137.8,1378,577,5
5162,1,38.63,813,813,0
5163,13,4242.31,1151,1123,23
5164,5,837.45,1544,1544,1
5165,2,13100.8,687,577,0
5166,2,94187.79,887,577,1
5167,3,14102.0,1438,1438,0
5168,6,3978.84,242,577,2
5169,7,4242.31,1,1123,5
5170,5,74.64,1472,1472,1
5171,5,750.97,1549,1549,3
5172,2,708,883,896,1
5173,5,158410.94,1388,866,6
5174,4,334.62,913,577,6
5175,3,873.64,201,201,0
5176,1,77.08,1335,1335,0
5177,6,283,1397,577,2
5178,4,79000.0,766,577,2
5179,3,4251.23,1038,577,0
5180,11,158700.0,431,198,28
5181,2,651.4,110,110,2
5182,7,9127.08,51,51,27
5183,3,162.67,726,726,0
5184,1,6.63,587,587,0
5185,3,61.18,33,33,0
5186,3,24.05,1585,1585,1
5187,4,468819.0,887,887,9
5188,1,362.8,438,438,0
5189,2,2973.0,1472,1472,0
5190,4,179.13,1456,577,8
5191,5,149320.0,1217,1217,10
5192,5,85560.0,274,577,1
5193,5,1071476.0,829,829,8
5194,10,879360.0,244,244,14
5195,7,4868.11,544,544,6
5196,3,2650.0,687,577,0
5197,6,4860.43,1331,1123,2
5198,4,155.95,568,577,6
5199,1,27.94,884,884,0
5200,1,388.36,989,989,0
5201,4,10933.81,985,544,7
5202,3,71,1123,1123,2
5203,1,70.26,954,954,0
5204,4,62000.0,209,700,3
5205,2,274.9,887,577,0
5206,3,2452.08,1489,577,0
5207,3,62132.0,166,577,0
5208,9,17617.2,1155,1155,7
5209,7,13796064.0,373,198,1
5210,9,36709.8,1213,1213,5
5211,3,10479.46,1124,1124,1
5212,6,180.41,1006,577,12
5213,17,151360.0,128,144,10
5214,3,669.24,494,577,6
5215,3,224.33,861,861,0
5216,2,3093.94,569,577,0
5217,4,109167.11,1472,1472,4
5218,1,131.99,989,989,0
5219,4,2192.0,1123,1123,0
5220,6,34812.09,819,819,7
5221,4,48490.0,871,871,3
5222,3,9974.5,273,273,1
5223,4,283.78,420,577,12
5224,3,5301.6,1549,1549,1
5225,1,171.31,279,279,0
5226,3,160605.0,887,577,2
5227,4,10000.0,813,779,2
5228,4,10706.6,120,577,4
5229,6,312000.0,1563,1563,2
5230,1,74.6,1160,1160,0
5231,9,267900.0,966,930,21
5232,4,890.8,1155,1155,1
5233,5,57803.0,274,577,7
5234,3,15660.0,1368,1368,0
5235,10,36000.0,1224,1224,84
5236,2,15444.0,30,30,0
5237,2,1228.0,887,577,0
5238,3,334.62,586,577,2
5239,1,219.78,577,577,0
5240,3,298.46,150,577,1
5241,8,43350.0,1211,577,4
5242,1,90.75,1452,1452,0
5243,7,44350.0,603,871,13
5244,9,2110.0,544,544,6
5245,14,5034995.78,141,577,21
5246,1,121.24,146,146,0
5247,2,28.89,139,139,0
5248,1,47.07,270,270,0
5249,1,133.03,852,852,0
5250,1,307.88,394,394,0
5251,3,304.14,409,409,0
5252,1,442.3,1130,1130,0
5253,3,4800.0,562,562,0
5254,4,58380.0,1412,577,5
5255,4,19.26,296,577,8
5256,4,15041.89,120,577,4
5257,4,636.67,1549,1549,1
5258,1,3958.1,1224,1224,0
5259,3,371.3,42,577,7
5260,5,34560.0,247,247,3
5261,1,106,923,923,0
5262,1,66.45,1123,1123,0
5263,6,28200.0,1038,1038,8
5264,1,146.23,1492,1492,0
5265,5,334.62,931,577,9
5266,1,100,1507,1507,0
5267,3,334.62,349,577,0
5268,7,24000.0,1438,1438,7
5269,1,128.65,867,867,0
5270,6,70549.26,1123,1123,1
5271,5,51598.94,243,213,3
5272,3,43740.0,1082,1082,0
5273,4,30000.0,1251,1251,3
5274,2,555.03,887,577,0
5275,4,44350.0,603,871,5
5276,2,185.5,1422,1422,3
5277,10,128960.0,386,386,31
5278,4,77.55,364,1549,2
5279,3,471.6,348,348,0
5280,9,594272.0,1396,577,10
5281,4,17370.0,51,51,0
5282,3,225.98,228,577,9
5283,3,334.62,810,577,0
5284,4,156.84,450,577,2
5285,2,334.62,1023,577,0
5286,7,280720.0,768,577,4
5287,4,2250.0,1545,273,2
5288,3,2430.42,552,552,11
5289,5,84137.0,1454,1454,1
5290,5,101.01,1042,577,0
5291,8,109353.11,551,406,7
5292,2,22920.0,887,577,3
5293,2,1677.23,358,577,0
5294,2,296.34,687,577,2
5295,1,71.09,228,228,0
5296,4,70000.0,1346,1532,1
5297,4,1874.0,1275,577,0
5298,2,2174.99,1076,577,0
5299,6,120000.0,235,577,1
5300,1,69.88,237,237,0
5301,4,107.45,1466,1466,0
5302,10,97119.0,476,476,67
5303,1,98.93,852,852,0
5304,1,12.16,1263,1263,0
5305,1,284.05,469,469,0
5306,4,665.06,1549,1549,4
5307,2,459.84,527,577,0
5308,3,10167.5,1123,1123,0
5309,1,24.63,316,316,0
5310,4,0,1523,273,1
5311,3,91549.96,827,827,0
5312,1,870,263,263,0
5313,3,4423.32,1211,577,0
5314,3,15301.0,1438,1438,2
5315,1,156.25,319,319,0
5316,2,283.55,348,348,1
5317,47,9515154.0,519,1364,522
5318,2,1573.86,1347,1347,0
5319,2,112.57,887,577,1
5320,13,118800.0,887,887,177
5321,20,261600.0,938,938,201
5322,3,211925.0,827,827,0
5323,5,117000.0,1253,543,8
5324,3,4648.92,1539,577,1
5325,3,1796.6,16,1123,0
5326,6,65500.0,476,577,7
5327,1,52.77,249,249,0
5328,3,334.62,1124,577,22
5329,5,160256.25,227,1382,11
5330,4,32536.0,247,247,1
5331,7,54080.99,247,247,3
5332,9,70000.0,1338,1338,19
5333,7,51562.5,827,577,4
5334,8,489058.33,146,146,8
5335,4,2665.44,1511,247,0
5336,4,21182.82,504,504,3
5337,2,3627.83,1347,1347,0
5338,5,22833.0,1019,1019,1
5339,2,2650.32,1086,577,5
5340,36,3728610.0,304,304,61
5341,1,28.79,521,521,0
5342,4,24891.4,887,577,2
5343,1,77.93,1203,1203,0
5344,3,1610.0,1062,1062,1
5345,1,355.64,228,228,0
5346,1,23.72,492,492,0
5347,3,234.8,1057,1057,0
5348,3,65406.7,887,577,0
5349,6,3305.0,1025,1025,1
5350,5,570.31,876,876,2
5351,4,6.42,707,577,1
5352,4,8800.0,304,304,0
5353,3,4544.9,887,577,0
5354,11,149750.0,1533,577,10
5355,4,371.3,1258,577,11
5356,5,29423.0,246,543,1
5357,3,29068.3,887,577,1
5358,3,9.49,761,761,3
5359,4,62526.0,1259,1259,0
5360,6,56568.04,102,577,4
5361,15,19629.3,1347,1347,6
5362,8,36600.0,246,246,6
5363,5,12994.56,1549,1549,3
5364,7,1121.6,100,577,5
5365,7,67600.0,304,304,1
5366,3,5874.6,476,476,0
5367,5,158280.09,1396,577,4
5368,22,117743.4,544,544,14
